Precinct TEVS,Ballot Page,ballot Side,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000042,1,1,STATEASS2,KEN_ANTON,36,121,85,0,~  2SH-3,"STATE ASSEMBLY, DISTRIC",KEN ANTON,36,121,0,0,0,0,31,   0.00%,"2SH-3.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000042,1,1,USREP,DALE_K_MENSING,48,121,73,1,~  2SH-3,US REPRESENTATIVE IN CO,DALE K. MENSING,47,121,1,0,1,0,21,   4.76%,"2SH-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000042,1,1,USREP,JARED_W_HUFFMAN,68,121,53,1,~  2SH-3,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,68,121,0,0,0,0,21,   0.00%,"2SH-3.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000042,1,1,USSEN,KAMALA_D_HARRIS,52,121,69,1,~  2SH-3,US SENATOR,KAMALA D. HARRIS,51,121,1,0,1,0,18,   5.56%,2SH-3.US SENATOR.KAMALA D. HARRIS
000042,1,1,USSEN,LORETTA_L_SANCHEZ,33,121,88,1,~  2SH-3,US SENATOR,LORETTA L. SANCHEZ,33,121,0,0,0,0,18,   0.00%,2SH-3.US SENATOR.LORETTA L. SANCHEZ
000043,2,3,MEAS_Q,NO,277,553,276,1,~  2SH-4,MEASURE Q HUMBOLDT COUN,NO,277,557,0,-4,0,4,88,   0.00%,2SH-4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000043,2,3,MEAS_Q,YES,190,553,363,1,~  2SH-4,MEASURE Q HUMBOLDT COUN,YES,189,557,1,-4,1,4,88,   1.14%,2SH-4.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000043,2,3,MEAS_R,NO,250,553,303,1,~  2SH-4,MEASURE R HUMBOLDT COUN,NO,249,557,1,-4,1,4,33,   3.03%,2SH-4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000043,2,3,MEAS_R,YES,216,553,337,1,~  2SH-4,MEASURE R HUMBOLDT COUN,YES,216,557,0,-4,0,4,33,   0.00%,2SH-4.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000043,2,3,MEAS_S,NO,308,553,245,2,~  2SH-4,MEASURE S HUMBOLDT COUN,NO,308,557,0,-4,0,4,94,   0.00%,2SH-4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000043,2,3,MEAS_S,YES,216,553,337,2,~  2SH-4,MEASURE S HUMBOLDT COUN,YES,214,557,2,-4,2,4,94,   2.13%,2SH-4.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000043,2,3,MEAS_U,NO,260,553,293,2,~  2SH-4,MEASURE U LOCAL TRANSPO,NO,259,557,1,-4,1,4,22,   4.55%,2SH-4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000043,2,3,MEAS_U,YES,238,553,315,2,~  2SH-4,MEASURE U LOCAL TRANSPO,YES,237,557,1,-4,1,4,22,   4.55%,2SH-4.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000043,2,3,MEAS_V,NO,214,553,339,1,~  2SH-4,MEASURE V MOBILE HOME P,NO,213,557,1,-4,1,4,75,   1.33%,2SH-4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000043,2,3,MEAS_V,YES,289,553,264,1,~  2SH-4,MEASURE V MOBILE HOME P,YES,288,557,1,-4,1,4,75,   1.33%,2SH-4.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000043,1,1,PRES,DONALD_J_TRUMP,125,557,432,0,~  2SH-4,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,125,557,0,0,0,0,206,   0.00%,2SH-4.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000043,1,1,PRES,GARY_JOHNSON,13,557,544,0,~  2SH-4,PRESIDENT AND VICE PRES,GARY JOHNSON      and,13,557,0,0,0,0,206,   0.00%,2SH-4.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000043,1,1,PRES,GLORIAYESTELA_LA_RIVA,4,557,553,1,~  2SH-4,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,4,557,0,0,0,0,206,   0.00%,2SH-4.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000043,1,1,PRES,HILLARY_CLINTON,333,557,224,1,~  2SH-4,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,331,557,2,0,2,0,206,   0.97%,2SH-4.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000043,1,1,PRES,JILL_STEIN,44,557,513,0,~  2SH-4,PRESIDENT AND VICE PRES,JILL STEIN      and A,44,557,0,0,0,0,206,   0.00%,2SH-4.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000043,1,1,PRES,Write_in,28,557,529,0,~  2SH-4,PRESIDENT AND VICE PRES,Write_in,28,557,0,0,0,0,206,   0.00%,2SH-4.PRESIDENT AND VICE PRESIDENT.Write_in
000043,1,1,PROP_51,NO,252,557,305,1,~  2SH-4,PROPOSITION 51 SCHOOL B,NO,252,557,0,0,0,0,11,   0.00%,2SH-4.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000043,1,1,PROP_51,YES,264,557,293,1,~  2SH-4,PROPOSITION 51 SCHOOL B,YES,263,557,1,0,1,0,11,   9.09%,2SH-4.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000043,1,1,PROP_52,NO,167,557,390,4,~  2SH-4,PROPOSITION 52 MEDI-CAL,NO,164,557,3,0,3,0,178,   1.69%,2SH-4.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000043,1,1,PROP_52,YES,343,557,214,4,~  2SH-4,PROPOSITION 52 MEDI-CAL,YES,342,557,1,0,1,0,178,   0.56%,2SH-4.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000043,1,1,PROP_53,NO,266,557,291,2,~  2SH-4,PROPOSITION 53 REVENUE ,NO,266,557,0,0,0,0,30,   0.00%,2SH-4.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000043,1,1,PROP_53,YES,239,557,318,2,~  2SH-4,PROPOSITION 53 REVENUE ,YES,236,557,3,0,3,0,30,  10.00%,2SH-4.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000043,1,1,PROP_54,NO,171,557,386,0,~  2SH-4,PROPOSITION 54 LEGISLAT,NO,171,557,0,0,0,0,168,   0.00%,2SH-4.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000043,1,1,PROP_54,YES,339,557,218,0,~  2SH-4,PROPOSITION 54 LEGISLAT,YES,339,557,0,0,0,0,168,   0.00%,2SH-4.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000043,1,1,PROP_55,NO,132,557,425,0,~  2SH-4,PROPOSITION 55 TAX EXTE,NO,132,557,0,0,0,0,254,   0.00%,2SH-4.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000043,1,1,PROP_55,YES,386,557,171,0,~  2SH-4,PROPOSITION 55 TAX EXTE,YES,386,557,0,0,0,0,254,   0.00%,2SH-4.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000043,1,2,PROP_56,NO,211,553,342,1,~  2SH-4,PROPOSITION 56 CIGARETT,NO,210,557,1,-4,1,4,108,   0.93%,"2SH-4.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000043,1,2,PROP_56,YES,314,553,239,1,~  2SH-4,PROPOSITION 56 CIGARETT,YES,318,557,-4,-4,4,4,108,   3.70%,"2SH-4.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000043,1,2,PROP_57,NO,145,553,408,1,~  2SH-4,PROPOSITION 57 CRIMINAL,NO,145,557,0,-4,0,4,223,   0.00%,2SH-4.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000043,1,2,PROP_57,YES,365,553,188,1,~  2SH-4,PROPOSITION 57 CRIMINAL,YES,368,557,-3,-4,3,4,223,   1.35%,2SH-4.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000043,1,2,PROP_58,NO,105,553,448,0,~  2SH-4,PROPOSITION 58 ENGLISH ,NO,105,557,0,-4,0,4,294,   0.00%,2SH-4.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000043,1,2,PROP_58,YES,395,553,158,0,~  2SH-4,PROPOSITION 58 ENGLISH ,YES,399,557,-4,-4,4,4,294,   1.36%,2SH-4.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000043,1,2,PROP_59,NO,146,553,407,1,~  2SH-4,PROPOSITION 59 CORPORAT,NO,146,557,0,-4,0,4,202,   0.00%,2SH-4.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000043,1,2,PROP_59,YES,345,553,208,1,~  2SH-4,PROPOSITION 59 CORPORAT,YES,348,557,-3,-4,3,4,202,   1.49%,2SH-4.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000043,1,2,PROP_60,NO,316,553,237,0,~  2SH-4,PROPOSITION 60 ADULT FI,NO,318,557,-2,-4,2,4,136,   1.47%,2SH-4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000043,1,2,PROP_60,YES,180,553,373,0,~  2SH-4,PROPOSITION 60 ADULT FI,YES,182,557,-2,-4,2,4,136,   1.47%,2SH-4.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000043,1,2,PROP_61,NO,172,553,381,0,~  2SH-4,PROPOSITION 61 STATE PR,NO,172,557,0,-4,0,4,151,   0.00%,2SH-4.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000043,1,2,PROP_61,YES,319,553,234,0,~  2SH-4,PROPOSITION 61 STATE PR,YES,323,557,-4,-4,4,4,151,   2.65%,2SH-4.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000043,1,2,PROP_62,NO,208,553,345,1,~  2SH-4,PROPOSITION 62 DEATH PE,NO,209,557,-1,-4,1,4,94,   1.06%,2SH-4.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000043,1,2,PROP_62,YES,301,553,252,1,~  2SH-4,PROPOSITION 62 DEATH PE,YES,303,557,-2,-4,2,4,94,   2.13%,2SH-4.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000043,1,2,PROP_63,NO,273,553,280,1,~  2SH-4,PROPOSITION 63 FIREARMS,NO,277,557,-4,-4,4,4,29,  13.79%,2SH-4.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000043,1,2,PROP_63,YES,249,553,304,1,~  2SH-4,PROPOSITION 63 FIREARMS,YES,248,557,1,-4,1,4,29,   3.45%,2SH-4.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000043,2,3,PROP_64,NO,339,553,214,0,~  2SH-4,PROPOSITION 64 MARIJUAN,NO,339,557,0,-4,0,4,138,   0.00%,2SH-4.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000043,2,3,PROP_64,YES,201,553,352,0,~  2SH-4,PROPOSITION 64 MARIJUAN,YES,201,557,0,-4,0,4,138,   0.00%,2SH-4.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000043,2,3,PROP_65,NO,283,553,270,3,~  2SH-4,PROPOSITION 65 CARRYOUT,NO,281,557,2,-4,2,4,48,   4.17%,2SH-4.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000043,2,3,PROP_65,YES,236,553,317,3,~  2SH-4,PROPOSITION 65 CARRYOUT,YES,233,557,3,-4,3,4,48,   6.25%,2SH-4.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000043,2,3,PROP_66,NO,323,553,230,3,~  2SH-4,PROPOSITION 66 DEATH PE,NO,321,557,2,-4,2,4,161,   1.24%,2SH-4.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000043,2,3,PROP_66,YES,162,553,391,3,~  2SH-4,PROPOSITION 66 DEATH PE,YES,160,557,2,-4,2,4,161,   1.24%,2SH-4.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000043,2,3,PROP_67,NO,153,553,400,2,~  2SH-4,PROPOSITION 67 BAN ON S,NO,151,557,2,-4,2,4,220,   0.91%,2SH-4.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000043,2,3,PROP_67,YES,371,553,182,2,~  2SH-4,PROPOSITION 67 BAN ON S,YES,371,557,0,-4,0,4,220,   0.00%,2SH-4.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000043,1,1,STATEASS2,JIM_WOOD,359,557,198,0,~  2SH-4,"STATE ASSEMBLY, DISTRIC",JIM WOOD,360,557,-1,0,1,0,246,   0.41%,"2SH-4.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000043,1,1,STATEASS2,KEN_ANTON,114,557,443,0,~  2SH-4,"STATE ASSEMBLY, DISTRIC",KEN ANTON,114,557,0,0,0,0,246,   0.00%,"2SH-4.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000043,1,1,USREP,DALE_K_MENSING,114,557,443,0,~  2SH-4,US REPRESENTATIVE IN CO,DALE K. MENSING,114,557,0,0,0,0,291,   0.00%,"2SH-4.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000043,1,1,USREP,JARED_W_HUFFMAN,405,557,152,0,~  2SH-4,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,405,557,0,0,0,0,291,   0.00%,"2SH-4.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000043,1,1,USSEN,KAMALA_D_HARRIS,341,557,216,0,~  2SH-4,US SENATOR,KAMALA D. HARRIS,341,557,0,0,0,0,223,   0.00%,2SH-4.US SENATOR.KAMALA D. HARRIS
000043,1,1,USSEN,LORETTA_L_SANCHEZ,118,557,439,0,~  2SH-4,US SENATOR,LORETTA L. SANCHEZ,118,557,0,0,0,0,223,   0.00%,2SH-4.US SENATOR.LORETTA L. SANCHEZ
000044,2,3,MEAS_Q,NO,416,763,347,2,~  2SH-5,MEASURE Q HUMBOLDT COUN,NO,416,766,0,-3,0,3,163,   0.00%,2SH-5.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000044,2,3,MEAS_Q,YES,255,763,508,2,~  2SH-5,MEASURE Q HUMBOLDT COUN,YES,253,766,2,-3,2,3,163,   1.23%,2SH-5.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000044,2,3,MEAS_R,NO,383,763,380,1,~  2SH-5,MEASURE R HUMBOLDT COUN,NO,384,766,-1,-3,1,3,93,   1.08%,2SH-5.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000044,2,3,MEAS_R,YES,292,763,471,1,~  2SH-5,MEASURE R HUMBOLDT COUN,YES,291,766,1,-3,1,3,93,   1.08%,2SH-5.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000044,2,3,MEAS_S,NO,459,763,304,0,~  2SH-5,MEASURE S HUMBOLDT COUN,NO,459,766,0,-3,0,3,183,   0.00%,2SH-5.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000044,2,3,MEAS_S,YES,276,763,487,0,~  2SH-5,MEASURE S HUMBOLDT COUN,YES,276,766,0,-3,0,3,183,   0.00%,2SH-5.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000044,2,3,MEAS_U,NO,379,763,384,2,~  2SH-5,MEASURE U LOCAL TRANSPO,NO,380,766,-1,-3,1,3,37,   2.70%,2SH-5.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000044,2,3,MEAS_U,YES,345,763,418,2,~  2SH-5,MEASURE U LOCAL TRANSPO,YES,343,766,2,-3,2,3,37,   5.41%,2SH-5.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000044,2,3,MEAS_V,NO,313,763,450,2,~  2SH-5,MEASURE V MOBILE HOME P,NO,313,766,0,-3,0,3,88,   0.00%,2SH-5.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000044,2,3,MEAS_V,YES,401,763,362,2,~  2SH-5,MEASURE V MOBILE HOME P,YES,401,766,0,-3,0,3,88,   0.00%,2SH-5.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000044,1,1,PRES,DONALD_J_TRUMP,187,767,580,1,~  2SH-5,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,186,766,1,1,1,1,214,   0.47%,2SH-5.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000044,1,1,PRES,GARY_JOHNSON,32,767,735,1,~  2SH-5,PRESIDENT AND VICE PRES,GARY JOHNSON      and,31,766,1,1,1,1,214,   0.47%,2SH-5.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000044,1,1,PRES,GLORIAYESTELA_LA_RIVA,6,767,761,0,~  2SH-5,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,6,766,0,1,0,1,214,   0.00%,2SH-5.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000044,1,1,PRES,HILLARY_CLINTON,401,767,366,1,~  2SH-5,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,400,766,1,1,1,1,214,   0.47%,2SH-5.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000044,1,1,PRES,JILL_STEIN,96,767,671,0,~  2SH-5,PRESIDENT AND VICE PRES,JILL STEIN      and A,95,766,1,1,1,1,214,   0.47%,2SH-5.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000044,1,1,PRES,Write_in,37,767,730,0,~  2SH-5,PRESIDENT AND VICE PRES,Write_in,37,766,0,1,0,1,214,   0.00%,2SH-5.PRESIDENT AND VICE PRESIDENT.Write_in
000044,1,1,PROP_51,NO,357,767,410,1,~  2SH-5,PROPOSITION 51 SCHOOL B,NO,356,766,1,1,1,1,24,   4.17%,2SH-5.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000044,1,1,PROP_51,YES,381,767,386,1,~  2SH-5,PROPOSITION 51 SCHOOL B,YES,380,766,1,1,1,1,24,   4.17%,2SH-5.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000044,1,1,PROP_52,NO,225,767,542,0,~  2SH-5,PROPOSITION 52 MEDI-CAL,NO,226,766,-1,1,1,1,274,   0.36%,2SH-5.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000044,1,1,PROP_52,YES,501,767,266,0,~  2SH-5,PROPOSITION 52 MEDI-CAL,YES,500,766,1,1,1,1,274,   0.36%,2SH-5.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000044,1,1,PROP_53,NO,342,767,425,1,~  2SH-5,PROPOSITION 53 REVENUE ,NO,341,766,1,1,1,1,44,   2.27%,2SH-5.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000044,1,1,PROP_53,YES,386,767,381,1,~  2SH-5,PROPOSITION 53 REVENUE ,YES,385,766,1,1,1,1,44,   2.27%,2SH-5.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000044,1,1,PROP_54,NO,239,767,528,1,~  2SH-5,PROPOSITION 54 LEGISLAT,NO,239,766,0,1,0,1,250,   0.00%,2SH-5.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000044,1,1,PROP_54,YES,491,767,276,1,~  2SH-5,PROPOSITION 54 LEGISLAT,YES,489,766,2,1,2,1,250,   0.80%,2SH-5.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000044,1,1,PROP_55,NO,208,767,559,1,~  2SH-5,PROPOSITION 55 TAX EXTE,NO,207,766,1,1,1,1,325,   0.31%,2SH-5.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000044,1,1,PROP_55,YES,534,767,233,1,~  2SH-5,PROPOSITION 55 TAX EXTE,YES,532,766,2,1,2,1,325,   0.62%,2SH-5.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000044,1,2,PROP_56,NO,349,766,417,0,~  2SH-5,PROPOSITION 56 CIGARETT,NO,348,766,1,0,1,0,45,   2.22%,"2SH-5.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000044,1,2,PROP_56,YES,392,766,374,0,~  2SH-5,PROPOSITION 56 CIGARETT,YES,393,766,-1,0,1,0,45,   2.22%,"2SH-5.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000044,1,2,PROP_57,NO,185,766,581,3,~  2SH-5,PROPOSITION 57 CRIMINAL,NO,185,766,0,0,0,0,353,   0.00%,2SH-5.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000044,1,2,PROP_57,YES,542,766,224,3,~  2SH-5,PROPOSITION 57 CRIMINAL,YES,538,766,4,0,4,0,353,   1.13%,2SH-5.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000044,1,2,PROP_58,NO,164,766,602,0,~  2SH-5,PROPOSITION 58 ENGLISH ,NO,165,766,-1,0,1,0,384,   0.26%,2SH-5.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000044,1,2,PROP_58,YES,550,766,216,0,~  2SH-5,PROPOSITION 58 ENGLISH ,YES,549,766,1,0,1,0,384,   0.26%,2SH-5.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000044,1,2,PROP_59,NO,244,766,522,3,~  2SH-5,PROPOSITION 59 CORPORAT,NO,242,766,2,0,2,0,215,   0.93%,2SH-5.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000044,1,2,PROP_59,YES,459,766,307,3,~  2SH-5,PROPOSITION 59 CORPORAT,YES,457,766,2,0,2,0,215,   0.93%,2SH-5.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000044,1,2,PROP_60,NO,427,766,339,0,~  2SH-5,PROPOSITION 60 ADULT FI,NO,426,766,1,0,1,0,159,   0.63%,2SH-5.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000044,1,2,PROP_60,YES,267,766,499,0,~  2SH-5,PROPOSITION 60 ADULT FI,YES,267,766,0,0,0,0,159,   0.00%,2SH-5.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000044,1,2,PROP_61,NO,267,766,499,2,~  2SH-5,PROPOSITION 61 STATE PR,NO,267,766,0,0,0,0,172,   0.00%,2SH-5.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000044,1,2,PROP_61,YES,441,766,325,2,~  2SH-5,PROPOSITION 61 STATE PR,YES,439,766,2,0,2,0,172,   1.16%,2SH-5.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000044,1,2,PROP_62,NO,321,766,445,1,~  2SH-5,PROPOSITION 62 DEATH PE,NO,322,766,-1,0,1,0,76,   1.32%,2SH-5.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000044,1,2,PROP_62,YES,400,766,366,1,~  2SH-5,PROPOSITION 62 DEATH PE,YES,398,766,2,0,2,0,76,   2.63%,2SH-5.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000044,1,2,PROP_63,NO,416,766,350,4,~  2SH-5,PROPOSITION 63 FIREARMS,NO,415,766,1,0,1,0,96,   1.04%,2SH-5.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
