precinct_tevs,contest_tevs,choice_tevs,tevs_counts_counted,tevs_counts_not_counted,tevs_tot_voteops,tevs_tot_overvotes,precinct_harts_mapped,contest_harts_mapped,choice_harts_mapped
000040,PROP_51,NO,67,82,149,0,2SH-1,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000040,PROP_51,YES,72,77,149,0,2SH-1,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000040,PROP_52,NO,27,122,149,0,2SH-1,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000040,PROP_52,YES,109,40,149,0,2SH-1,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000040,PROP_53,NO,76,73,149,0,2SH-1,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000040,PROP_53,YES,62,87,149,1,2SH-1,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000040,PROP_54,NO,39,110,149,0,2SH-1,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000040,PROP_54,YES,99,50,149,0,2SH-1,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000040,PROP_55,NO,16,133,149,0,2SH-1,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000040,PROP_55,YES,125,24,149,0,2SH-1,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000040,PROP_56,NO,44,105,149,0,2SH-1,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000040,PROP_56,YES,100,49,149,0,2SH-1,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000040,PROP_57,NO,19,130,149,0,2SH-1,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000040,PROP_57,YES,123,26,149,0,2SH-1,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000040,PROP_58,NO,15,134,149,0,2SH-1,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000040,PROP_58,YES,123,26,149,0,2SH-1,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000040,PROP_59,NO,15,134,149,0,2SH-1,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000040,PROP_59,YES,120,29,149,0,2SH-1,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000040,PROP_60,NO,77,72,149,0,2SH-1,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000040,PROP_60,YES,51,98,149,0,2SH-1,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000040,PROP_61,NO,37,112,149,0,2SH-1,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000040,PROP_61,YES,101,48,149,0,2SH-1,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000040,PROP_62,NO,24,125,149,0,2SH-1,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000040,PROP_62,YES,111,38,149,0,2SH-1,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000040,PROP_63,NO,59,90,149,0,2SH-1,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000040,PROP_63,YES,81,68,149,0,2SH-1,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000040,PROP_64,NO,83,64,147,0,2SH-1,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000040,PROP_64,YES,58,89,147,0,2SH-1,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000040,PROP_65,MD_A,73,74,147,0,2SH-1,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,
000040,PROP_65,YES,65,82,147,0,2SH-1,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000040,PROP_66,NO,99,48,147,1,2SH-1,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000040,PROP_66,YES,34,113,147,1,2SH-1,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000040,PROP_67,NO,16,131,147,0,2SH-1,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000040,PROP_67,YES,126,21,147,0,2SH-1,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000040,STATEASS2,JIM_WOOD,110,39,149,0,2SH-1,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000040,STATEASS2,KEN_ANTON,23,126,149,0,2SH-1,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000040,USREP,DALE_K_MENSING,27,122,149,0,2SH-1,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000040,USREP,JARED_W_HUFFMAN,118,31,149,0,2SH-1,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000040,USSEN,KAMALA_D_HARRIS,111,38,149,0,2SH-1,US SENATOR,KAMALA D. HARRIS
000040,USSEN,LORETTA_L_SANCHEZ,28,121,149,0,2SH-1,US SENATOR,LORETTA L. SANCHEZ
000041,MEAS_Q,NO,60,34,94,0,2SH-2,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000041,MEAS_Q,YES,21,73,94,0,2SH-2,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000041,MEAS_R,NO,59,35,94,0,2SH-2,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000041,MEAS_R,YES,21,73,94,0,2SH-2,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000041,MEAS_S,NO,63,31,94,0,2SH-2,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000041,MEAS_S,YES,26,68,94,0,2SH-2,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000041,MEAS_U,NO,60,34,94,0,2SH-2,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000041,MEAS_U,YES,25,69,94,0,2SH-2,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000041,MEAS_V,NO,42,52,94,0,2SH-2,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000041,MEAS_V,YES,46,48,94,0,2SH-2,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000041,NO TITLE,Incorrect,94,0,94,0,2SH-2,,
000041,PRES,DONALD_J_TRUMP,46,48,94,0,2SH-2,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000041,PRES,GARY_JOHNSON,2,92,94,0,2SH-2,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000041,PRES,GLORIAYESTELA_LA_RIVA,3,91,94,0,2SH-2,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000041,PRES,HILLARY_CLINTON,32,62,94,0,2SH-2,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000041,PRES,JILL_STEIN,4,90,94,0,2SH-2,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000041,PRES,Write-in,6,88,94,0,2SH-2,PRESIDENT AND VICE PRESIDENT,Write-in
000041,PROP_51,NO,57,37,94,0,2SH-2,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000041,PROP_51,YES,31,63,94,0,2SH-2,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000041,PROP_52,NO,41,53,94,0,2SH-2,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000041,PROP_52,YES,46,48,94,0,2SH-2,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000041,PROP_53,NO,48,46,94,0,2SH-2,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000041,PROP_53,YES,38,56,94,0,2SH-2,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000041,PROP_54,NO,37,57,94,0,2SH-2,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000041,PROP_54,YES,47,47,94,0,2SH-2,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000041,PROP_55,NO,34,60,94,0,2SH-2,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000041,PROP_55,YES,51,43,94,0,2SH-2,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000041,PROP_56,NO,52,42,94,0,2SH-2,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000041,PROP_56,YES,36,58,94,0,2SH-2,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000041,PROP_57,NO,33,61,94,0,2SH-2,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000041,PROP_57,YES,48,46,94,0,2SH-2,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000041,PROP_58,NO,28,66,94,1,2SH-2,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000041,PROP_58,YES,59,35,94,0,2SH-2,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000041,PROP_59,NO,51,43,94,0,2SH-2,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000041,PROP_59,YES,34,60,94,0,2SH-2,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000041,PROP_60,NO,51,43,94,0,2SH-2,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000041,PROP_60,YES,36,58,94,0,2SH-2,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000041,PROP_61,NO,42,52,94,0,2SH-2,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000041,PROP_61,YES,40,54,94,0,2SH-2,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000041,PROP_62,NO,55,39,94,0,2SH-2,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000041,PROP_62,YES,32,62,94,0,2SH-2,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000041,PROP_63,NO,72,22,94,0,2SH-2,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000041,PROP_63,YES,13,81,94,0,2SH-2,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000041,PROP_64,NO,76,18,94,0,2SH-2,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000041,PROP_64,YES,16,78,94,0,2SH-2,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000041,PROP_65,NO,65,29,94,0,2SH-2,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000041,PROP_65,YES,24,70,94,0,2SH-2,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000041,PROP_66,NO,50,44,94,0,2SH-2,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000041,PROP_66,YES,36,58,94,0,2SH-2,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000041,PROP_67,NO,52,42,94,0,2SH-2,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000041,PROP_67,YES,40,54,94,0,2SH-2,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000041,STATEASS2,JIM_WOOD,43,51,94,0,2SH-2,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000041,STATEASS2,KEN_ANTON,29,65,94,0,2SH-2,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000041,USREP,DALE_K_MENSING,36,58,94,0,2SH-2,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000041,USREP,JARED_W_HUFFMAN,51,43,94,0,2SH-2,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000041,USSEN,KAMALA_D_HARRIS,44,50,94,0,2SH-2,US SENATOR,KAMALA D. HARRIS
000041,USSEN,LORETTA_L_SANCHEZ,24,70,94,0,2SH-2,US SENATOR,LORETTA L. SANCHEZ
000042,MEAS_Q,NO,70,51,121,0,2SH-3,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000042,MEAS_Q,YES,38,83,121,0,2SH-3,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000042,MEAS_R,NO,57,64,121,0,2SH-3,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000042,MEAS_R,YES,50,71,121,2,2SH-3,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000042,MEAS_S,NO,88,33,121,1,2SH-3,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000042,MEAS_S,YES,31,90,121,0,2SH-3,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000042,MEAS_U,NO,70,51,121,0,2SH-3,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000042,MEAS_U,YES,49,72,121,0,2SH-3,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000042,MEAS_V,NO,72,49,121,0,2SH-3,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000042,MEAS_V,YES,44,77,121,0,2SH-3,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000042,NO TITLE,Incorrect,121,0,121,0,2SH-3,,
000042,PRES,DONALD_J_TRUMP,51,70,121,0,2SH-3,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000042,PRES,GARY_JOHNSON,3,118,121,0,2SH-3,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000042,PRES,GLORIAYESTELA_LA_RIVA,0,121,121,0,2SH-3,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000042,PRES,HILLARY_CLINTON,46,75,121,0,2SH-3,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000042,PRES,JILL_STEIN,13,108,121,0,2SH-3,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000042,PRES,Write-in,6,115,121,0,2SH-3,PRESIDENT AND VICE PRESIDENT,Write-in
000042,PROP_51,NO,71,50,121,0,2SH-3,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000042,PROP_51,YES,48,73,121,0,2SH-3,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000042,PROP_52,NO,42,79,121,0,2SH-3,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000042,PROP_52,YES,74,47,121,0,2SH-3,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000042,PROP_53,NO,47,74,121,0,2SH-3,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000042,PROP_53,YES,66,55,121,1,2SH-3,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000042,PROP_54,NO,44,77,121,0,2SH-3,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000042,PROP_54,YES,74,47,121,0,2SH-3,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000042,PROP_55,NO,48,73,121,0,2SH-3,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000042,PROP_55,YES,69,52,121,0,2SH-3,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000042,PROP_56,NO,64,57,121,0,2SH-3,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000042,PROP_56,YES,53,68,121,0,2SH-3,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000042,PROP_57,NO,32,89,121,0,2SH-3,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000042,PROP_57,YES,82,39,121,0,2SH-3,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000042,PROP_58,NO,25,96,121,0,2SH-3,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000042,PROP_58,YES,92,29,121,0,2SH-3,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000042,PROP_59,NO,43,78,121,0,2SH-3,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000042,PROP_59,YES,69,52,121,0,2SH-3,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000042,PROP_60,NO,62,59,121,0,2SH-3,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000042,PROP_60,YES,45,76,121,0,2SH-3,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000042,PROP_61,NO,45,76,121,0,2SH-3,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000042,PROP_61,YES,67,54,121,0,2SH-3,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000042,PROP_62,NO,64,57,121,0,2SH-3,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000042,PROP_62,YES,47,74,121,0,2SH-3,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000042,PROP_63,NO,87,34,121,0,2SH-3,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000042,PROP_63,YES,29,92,121,0,2SH-3,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000042,PROP_64,NO,83,38,121,0,2SH-3,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000042,PROP_64,YES,37,84,121,0,2SH-3,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000042,PROP_65,NO,81,40,121,0,2SH-3,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000042,PROP_65,YES,36,85,121,0,2SH-3,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000042,PROP_66,NO,69,52,121,0,2SH-3,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000042,PROP_66,YES,39,82,121,0,2SH-3,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000042,PROP_67,NO,63,58,121,0,2SH-3,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000042,PROP_67,YES,56,65,121,0,2SH-3,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000042,STATEASS2,JIM_WOOD,67,54,121,0,2SH-3,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000042,STATEASS2,KEN_ANTON,36,85,121,0,2SH-3,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000042,USREP,DALE_K_MENSING,48,73,121,0,2SH-3,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000042,USREP,JARED_W_HUFFMAN,68,53,121,0,2SH-3,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000042,USSEN,KAMALA_D_HARRIS,51,70,121,1,2SH-3,US SENATOR,KAMALA D. HARRIS
000042,USSEN,LORETTA_L_SANCHEZ,33,88,121,0,2SH-3,US SENATOR,LORETTA L. SANCHEZ
000043,MEAS_Q,NO,278,275,553,0,2SH-4,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000043,MEAS_Q,YES,189,364,553,0,2SH-4,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000043,MEAS_R,NO,249,304,553,0,2SH-4,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000043,MEAS_R,YES,216,337,553,0,2SH-4,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000043,MEAS_S,NO,308,245,553,0,2SH-4,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000043,MEAS_S,YES,216,337,553,0,2SH-4,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000043,MEAS_U,NO,260,293,553,0,2SH-4,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000043,MEAS_U,YES,237,316,553,0,2SH-4,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000043,MEAS_V,NO,214,339,553,0,2SH-4,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000043,MEAS_V,YES,288,265,553,0,2SH-4,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000043,NO TITLE,Incorrect,557,0,557,0,2SH-4,,
000043,PRES,DONALD_J_TRUMP,125,432,557,0,2SH-4,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000043,PRES,GARY_JOHNSON,13,544,557,0,2SH-4,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000043,PRES,GLORIAYESTELA_LA_RIVA,4,553,557,0,2SH-4,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000043,PRES,HILLARY_CLINTON,333,224,557,0,2SH-4,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000043,PRES,JILL_STEIN,44,513,557,0,2SH-4,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000043,PRES,Write-in,28,529,557,0,2SH-4,PRESIDENT AND VICE PRESIDENT,Write-in
000043,PROP_51,NO,252,305,557,0,2SH-4,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000043,PROP_51,YES,264,293,557,0,2SH-4,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000043,PROP_52,NO,167,390,557,0,2SH-4,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000043,PROP_52,YES,343,214,557,0,2SH-4,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000043,PROP_53,NO,266,291,557,0,2SH-4,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
